Titulo,Serviço,Grupo,Ação,Avaliação,Publicação,Localidade,Matriz de Achados?,a. Questões de Auditoria,b. Subquestões de Auditoria,c. Descrição sumária,d. Critério (O que deveria ser),e. Condição ou situação encontrada (O que é) [achados],f. Evidências,g. Informação extraída das evidências,h. Causas,i. Efeitos,j. Boas Práticas,k. Recomendações,l. Benefícios esperados,m. Manifestação,n. Conclusões
"Relatório nº 201408518 - Gabinete/Prefeitura Mun. de Sabará/MG - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/29/2018,Sabará/MG,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
"Relatório nº 201408517 - Gabinete/Prefeitura Mun. de Russas/CE - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/29/2018,Russas/CE,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"Relatório nº 201408463 - PM Horizonte/CE - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/29/2018,Horizonte/CE,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"Relatório nº 201408448- Prefeitura Mun. de Crateús-CE/Gabinete do Prefeito - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/29/2018,Crateús/CE,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"Relatório nº 201408507 - Poços de Caldas/MG - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura no município.",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/29/2018,Poços de Caldas/MG,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
"Relatório nº 201408474 - Gabinete/Prefeitura Mun. de Jacundá/PA - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/29/2018,Jacundá/PA,0,0,0,1,0,1,0,0,0,0,0,0,0,1*,1
"Relatório nº 201408418 - Prefeitura Mun. de Araguaína/Gabinete do Prefeito - Implantação de Espaços Integrados de Esporte, Cultura, Lazere Serviços Públicos - Praças dos Esportes e da Cultura no município de Araguaína/TO.",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/29/2018,Araguaína/TO,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
RDE nº 201503308 - Sistema de Esgotamento Sanitário dos conjuntos habitacionais Júlia Paiva e Francisco Cunha - Convênios EP n.º 2226/2006 (1ª etapa) e EP n.º 2128/2006 (2ª etapa),Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/29/2018,Cruz do Espírito Santo/PB,0,0,0,0,0,1,1,1,0,0,0,0,0,1*,1**
Relatório n.º 201701241 - Secretária de Saúde da Prefeitura de Criciúma - AEPG de Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade,Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/29/2018,Criciúma/SC,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201602951 - Secretaria de Recursos Hídricos e Qualidade Ambiental/MMA,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Brasília/DF,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701086 - Fundação Biblioteca Nacional - FBN - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/30/2018,Rio de Janeiro/RJ,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201603537 - Associação Gira Dança,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Natal/RN,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
Relatório nº 201603535 - Instituto Moinho Cultural Sul-Americano,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Corumbá/MS,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"Relatório nº 201408544 - Secretaria Municipal de Governo/Uberlândia/MG - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/30/2018,Uberlândia/MG,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
"Relatório nº 201408551 - Gabinete/Prefeitura Mun. de Vitória da Conquista - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/30/2018,Vitória da Conquista/BA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Relatório nº 201408545 - Secretaria Municipal de Governo/Uberlândia - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/30/2018,Uberlândia/MG,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201603329 - Universidade Federal Fluminense - UFF,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Niterói/RJ,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
"Relatório de Auditoria n° 201600583 - Intituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Nilópolis/RJ,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201505836 - Fundação Universidade do Amazonas,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Manaus/AM,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1
RDE nº 201701599 - Companhia de Entrepostos e Armazéns Gerais de São Paulo - Ceagesp,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/30/2018,São Paulo/SP,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201505840 - Fundação Universidade do Amazonas,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Manaus/AM,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
Relatorio de Auditoria Anual de Contas n° 201700879 - IFRJ - Exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,1/30/2018,Nilópolis/RJ,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201408429 - Gabinete do Prefeito de Boa Vista - Centro de Arte e Esporte Unificado,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,1/30/2018,Boa Vista/RR,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1
RDE nº 00190.038685/2008-32 - PM Ribeirão das Neves/MG - Esporte e Lazer da Cidade,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/30/2018,Ribeirão das Neves/MG,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1**
RDE nº 201701498 - FUNDEB,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,1/30/2018,Marapanim/PA,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1*
Relatório de Auditoria nº 201603281 - Comitê Olímpico Brasileiro - COB,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Rio de Janeiro/RJ,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria nº 201405551 - SECRETARIA DE POLITICAS CULTURAIS/MINC,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,1/30/2018,Brasília/DF,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Fiscalização nº 201602256 - Contrato de Repasse nº 0303409-33/2009 - Construção do Complexo Esportivo Praça da Juventude,Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,1/30/2018,Luzilândia/PI,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório nº 201701014 - Secretaria Executiva do Ministério da Cultura,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/1/2018,Brasília/DF,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701177 - Centro de Tecnologia da Indústria Química Têxtil do Rio de Janeiro - CETIQT - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/1/2018,Rio de Janeiro/RJ,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201308016 - Fundo Nacional de Saúde - FNS,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/2/2018,Gramado dos Loureiros/RS,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Fiscalização nº 201603276 - Prefeitura Municipal de Doutor Camargo/PR,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/2/2018,Doutor Camargo/PR,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"Relatório nº 201408534 - Prefeitura Mun. de Tailândia/PA - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,2/5/2018,Tailândia/PA,0,0,0,1,1,1,1,1,0,0,0,0,0,1*,1
"Relatório nº 201408548 - Prefeitura Mun. de Varginha/MG - Implantação de Espaços Integrados de Esporte, Cultura, Lazer e Serviços Públicos - Praças dos Esportes e da Cultura",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,2/5/2018,Varginha/MG,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório nº 201410520 - Superintendência do IPHAN/SE - Preservação de Bens e Acervos Culturais,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,2/6/2018,São Cristóvão/SE,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"Relatório de Avaliação dos Resultados da Gestão nº 201602269 - Secretaria de Estado de Educação, Cultura e Esporte de Goiás",Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/6/2018,Goiânia/GO,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria Anual de Contas nº 201700800 - SRTE/AL - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/6/2018,Maceió/AL,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201700902 - FNDCT - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/6/2018,Brasília/DF,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
RDE nº 00190.006092/2015-36 - Associação dos Amigos da Arte Popular Brasileira,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/6/2018,Rio de Janeiro/RJ,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1*
"Relatório de fiscalização nº 201702158 - Fundeb, Pnae, Pnate, Creche, Farmácia Básica",Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,2/6/2018,Barreiras/BA,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
RDE nº 00190.506653/2011-79 - PM Duque de Caxias/RJ - Esporte e lazer na Cidade,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/6/2018,Duque de Caxias/RJ,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1*
"Relatório de fiscalização nº 201701274 - Fundeb, Pnae, Pnate, Creche, Quadra, Atenção Básica, Média e Alta Complexidade, UPA, Farmácia Básica, Macrodrenagem",Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,2/6/2018,Alagoinhas/BA,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
"Relatório de fiscalização nº 201701475 - Fundeb, Pnae, Pnate, Creche, Atenção Básica, Média e Alta Complexidade",Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,2/6/2018,Serrinha/BA,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Relatório de Gestão Fiscal - Exercício 2017 - 3º Quadrimestre,,Relatório de Gestão Fiscal,Atividades complementares e outras atribuições legais,,2/6/2018,Brasília/DF,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Relatório de Fiscalização nº 201701788 Pnae Pnate Fundeb Farmácia MAC,Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,2/6/2018,Serra Talhada/PE,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"Relatório de fiscalização nº 201701275 - Fundeb, Pnae, Pnate, Média e Alta Complexidade, UPA, Farmácia Básica",Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,2/6/2018,Paulo Afonso/BA,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
"Relatório de fiscalização nº 201701994 - Fundeb, Pnae, Pnate, PDDE, Farmácia Básica",Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,2/6/2018,Casa Nova/BA,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Relatório de Fiscalização nº 201701859 - Fundeb - Pnae - Pnate - Creche - Inclusão Digital - Teto MAC - Farmácia Básica - Obra CEAGA - CV 824887 Turismo,Apuração,Fiscalização de Entes Federativos,Auditoria interna governamental,Não,2/6/2018,Garanhuns/PE,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201504028 - Refinaria Presidente Getúlio Vargas - Petrobras,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/8/2018,Araucária/PR,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
RDE nº 201408047 - Petrobras Biocombustível S.A. - Aquisições de usinas de biodiesel,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/8/2018,Rio de Janeiro/RJ,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201700448 - SESI-DF,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/9/2018,Brasília/DF,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701145 - SESI/AC - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Rio Branco/AC,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701149 - SESI/PA - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Belém/PA,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701157 - SENAR/RR - Exercício 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Boa Vista/RR,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701143 - SESC/SC - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Florianópolis/SC,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
RDE nº 201700175 - Prefeitura Municipal de Pacajá/PA - Construção de Unidades Habitacionais,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/9/2018,Pacajá/PA,0,0,0,1*,1,1,1,1,0,0,0,0,0,1,1
RDE nº 201604719 - Prefeitura Municipal de Santo Antônio/AL - Construção de Unidades Habitacionais,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/9/2018,Barra de Santo Antônio/AL,0,0,0,1*,1,1,1,1,0,0,0,0,0,1,1
RDE nº 201603549 - Prefeitura Municipal de Araguari/MG - Construção de Unidades Habitacionais,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/9/2018,Araguari/MG,0,0,0,1*,1,1,1,1,0,0,0,0,0,1,1
RDE nº 201601378 - Prefeitura Municipal de Dom Expedito Lopes/PI - Construção de Unidades Habitacionais,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/9/2018,Dom Expedito Lopes/PI,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201505363 - DENATRAN FUNDOS,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Não,2/9/2018,Brasília/DF,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
RDE nº 201600504 - Prefeitura Municipal de Lagarto/SE - Pavimentação de Vias Públicas,Auditoria Interna Governamental - Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,2/9/2018,Lagarto/SE,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas nº 201701171 - Senac PI - Exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Teresina/PI,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701151 - SESI-PE - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Recife/PE,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
Relatório nº 201601353 - Caixa Econômica Federal - AEPG - Programa Minha Casa Minha Vida,Auditoria Interna Governamental - Avaliação,Seleção baseada em riscos,Auditoria interna governamental,Sim,2/9/2018,Dourados/MS,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria Anual de Contas nº 201701147 - SESI/DN - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Brasília/DF,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201701153 - Senar/Administração Nacional - exercício de 2016,Auditoria Interna Governamental - Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Não,2/9/2018,Brasília/DF,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
